_id,name,comment,time
1,远离坏坏坏女人,不容易啊，我张大爷能被称为爱情保安,2023年6月21日 12:55
2,模村,张碧晨英文那几句好有感觉，一开口有那种韩剧感觉,2023年6月20日 10:03
3,圣诞结0410,张碧晨声音太有感觉了吧,2023年6月20日 10:04
4,腿与晨,星空作酒，碧晨作曲，钻石音质，唱入心怀。 肤白貌美笑容甜，百叹不如大长腿， 元气满满ost小公主，弯弯笑眼捕芳心。 天生歌手张碧晨，天赐籁音张碧晨， 一曲拿下万千听众，一首歌便动情。,2023年6月20日 10:02
5,别叫醒我_L,好听好听,2023年6月20日 10:02
6,正牌七少,要怎么形容这首歌的感觉，张碧晨唱甜蜜已溢出屏幕了，她用自己极具辨识度的个人唱法，在整首歌里中英文自由舒服的切换，可以说我在她唱的字字句句里都听出了那份藏不住的甜，希望小姐姐的所愿皆美好。,2023年6月20日 21:15
7,辞暮-晨曦,来啦！！爱情保安晨,2023年6月20日 10:02
8,腿与晨,出道八年不断沉淀不忘初心不断前行钻石之音谱写属于自己的音乐之路纯净歌者舞台上手拿话筒的王者🎈温柔似水的清澈女声🎈你心中的红玫瑰心头的朱砂痣🎈青年歌手张碧晨🎈未来可期🎈,2023年6月20日 10:02
9,Nuyoah__Z,💎钻石音质张碧晨，开嗓醉人嗓音甜， 人间行走唱片机，舞台表现无懈可击💎 🎐ost小公主，人美歌甜笑容颜🎐 ✨甜酷飒随意切换，风格百变魅力无限✨ 💘海上月是天上月， 张碧晨是心上人💘,2023年6月20日 10:42
10,千年晨醋_,"张碧晨真·古偶下刀现偶撒糖 💞年少的悸动 是偷偷的欢喜 是藏不住的秘密
听@张碧晨 用歌声编织一场暗恋际遇～",2023年6月20日 10:00
11,满眼都是-晨,老婆唱的那几句英文好苏 古偶下刀现偶撒糖啊 甜度爆表了 齁甜了已经 这首歌好有感觉 爱情保安晨好甜好甜,2023年6月20日 10:40
12,How-important-you,张碧晨极致钻石音绝了,2023年6月20日 10:41
13,How-important-you,[多多可怜]星空作酒，碧晨作曲，钻石音质，唱入心怀。 肤白貌美笑容甜，百叹不如大长腿， 元气满满ost小公主，弯弯笑眼捕芳心。 天生歌手张碧晨，天赐籁音张碧晨， 一曲拿下万千听众，一首歌便动情。,2023年6月20日 10:42
14,Diamond_半块儿奶酪,张碧晨极致钻石音绝了,2023年6月20日 10:40
15,史小格儿,张碧晨唱得好甜啊，有种迪士尼的感觉诶,2023年6月20日 18:06
16,云村村民166644393105358,小说中的大结局是什么？,2023年06月25日 18:15
17,Yzbb1912,w,2023年06月25日 18:08
18,普通且自信的美少女,做坚强独立的女子，还给生活最美好的样子。做清淡欢颜的女子，写高贵的情书给自己。,2023年06月25日 18:00
19,芳芳大人miao,吐了,2023年06月25日 17:59
20,妮妮_QT4Z,cpdd,2023年06月25日 17:16
21,汗宝宝1909,哈哈哈哈终于,2023年06月25日 17:15
22,且乐生_,又变成张甜甜本甜了[多多可怜][多多可怜],2023年06月25日 16:29
23,手排琴结果Screamo,[西西再见][西西再见][西西再见][西西再见][西西再见][西西再见][西西再见][西西再见],2023年06月25日 15:36
