_id,name,comment,time
1,ZMORE-喜欢MYD,哥把你揣兜里，你把哥踹沟里～八格牙路，别问哥几岁，哥情绪零碎,2022年12月3日
2,康康纳里,《水印帮我唱hook》,2021年12月8日
3,Gr33nartBeats,很多人给我留言说我这个是采样某某歌，不注明，不尊重原作者。还有人投诉别人抄袭我。真的解释烦了。这个人声出自国外的一个人声loop包里。我是付费使用的。而且用相同这段人声的歌我已经听到起码5首了。只是我们用了同一个人声loop包。和采样半毛钱关系都没有。希望大家多了解音乐制作知识，别闹笑话,2023年2月5日 21:18
4,Smith贤,已发歌《哭红的玫瑰》，Gr33nart这个beat很绝，送给每个留有遗憾的人,2022年11月15日
5,写诗寄相思_-,别问哥几岁 哥情绪零碎,2022年11月14日
6,是小咯叽啊,香奈儿女士说,2022年11月13日
7,林里洵,哥把你揣兜里，你把哥踹沟里八嘎鸭路！！！！,2022年11月29日
8,Txyhwy,房子着火我拍照 人生乱套我睡觉,2022年12月2日
9,美男的心计,两个恋爱脑谈恋爱的话 一定是世上最顶级的浪漫,2023年2月23日 00:18
10,iiiovo-iii,emo对emoji说,2023年3月10日 23:52
11,怎么每天都烦_,这是我听过最好的beat了！一个星期不到单曲循环了一百多次！,2022年7月25日
12,Gr33nartBeats,真的别动不动就采样。最早的hip hop音乐采样是因为技术，设备等因素限制。现在采样也在用。那是为了氛围和怀旧。现在大部分的歌都不是采样。因为国外有专门做原创loop的工作室。专门为编曲工作者提供有偿服务。,2023年2月5日 21:25
13,wbg夏季赛拿冠军,这歌好甜，想起我的管家了,2022年12月29日
14,批发裤衩,哥帅气的五官 你心动的开端,2023年1月26日 10:04
15,Gr33nartBeats,这是VOX。BEAT的一部分。做beat常用手法。很多风格的beat里都有用vox。和水印没有任何关系。,2022年3月22日
16,啊呜210314,666,2023年06月25日 19:31
17,我很烦哎,很好听呐，旋律很棒,2023年06月25日 19:29
18,五月天7777,好听爱听,2023年06月25日 19:21
19,wiwiwiin,写了首歌给男朋友,2023年06月25日 19:20
20,妮妮_QT4Z,cpdd,2023年06月25日 17:22
21,川贝_p,拿走拿走,2023年06月25日 17:16
22,right-19,听到这个尴尬症犯了，笑死我了，之前拿这个给喜欢的人作了rap词，被老妈发现了…,2023年06月25日 16:12
