_id,name,comment,time
1,右耳娜U,张靓颖的声音好好听好喜欢，音色太美了，赵磊的声音也好温柔啊，这首歌两人合唱声音适配度还不错，珍好听,2023年6月23日 23:42
2,正牌七少,赵磊的温柔声线在这首歌里根本藏不住，与张靓颖老师的合作令他在情感的表达上更加细腻，张靓颖对于晚辈的照顾和提携在合声中体现出来，整体的歌曲旋律非常舒缓，但两人的情感不断的层层递进，他俩化身的鲸仿佛是在互相治愈，很喜欢这个合作。,2023年06月24日 09:49
3,Syllia,珍姐刚出来的声音如同鲸鱼的叫声 无疑是整首歌曲的点睛之笔 磊磊的中高音声线在男声中是难得的温暖空灵 两人高适配度的声线在一起和声是歌手之间合作最重要的部分 让这首歌又入耳且不失情感！,2023年06月24日 00:50
4,黙笙,鲸鱼和他的王后，终于在海洋里相遇了，这两个人的音色我都好喜欢，尤其是和声部分，想人和鲸鱼的相互回应。,2023年06月24日 00:34
5,想去海边v_v,Alice 世界上最孤独的鲸鱼🐳，发出的频率是52赫兹，世界上没有任何鲸鱼能听懂它的频率，它没有鱼群在同类眼里它就是个异类，但它没有放弃大海，从千里之外的太平洋游到大西洋，纵然呐喊25年没有人应答，但是大海有多浩瀚没有人有它清楚。“每个人都是拥有唯一频率的鲸，每个人都是一座孤岛”❤️,2023年06月24日 09:25
6,谁拐了菠萝,赵磊还蛮适合这个歌的好听,2023年6月23日 23:40
7,岚汐Mandy,鲸落于海，星沉于洼，风隐于密林，蝉鸣漏进夏至。愿世间所有美好，都是恰逢其时。,2023年6月23日 23:39
8,Ashitaka飞,大爱这首,2023年06月25日 20:01
9,許丶一世溫柔1807,我天 张靓颖神仙音色,2023年06月25日 19:56
10,YFu_yuan,声音都好好听！,2023年06月25日 19:45
11,glow_星月,那么美的旋律，那么美的声音•ﻌ•,2023年06月25日 19:14
12,glow_星月,怎么会有这么好听的声音怎么会有声音这么好听,2023年06月25日 19:13
13,glow_星月,好听哭了,2023年06月25日 19:12
14,glow_星月,好安静啊~,2023年06月25日 19:09
15,心似天蓝,这么好听的歌就这点评论,2023年06月25日 19:00
16,季苍,"我始终相信 在人生漫漫长途中 万物皆有回转 当我们觉得余味苦涩 请相信 一切终有回甘
致每一个在六月顺利或是不平的你",2023年06月25日 18:58
17,kkccmmjj,终于等到好听的版本了！,2023年06月25日 18:26
18,-sny_,好好听,2023年06月25日 17:52
19,kkkk_HtMm,抱抱宝 加油,2023年06月25日 17:25
20,妮妮_QT4Z,cpdd,2023年06月25日 17:18
21,Esther-张,配合的挺好,2023年06月25日 17:11
22,Esther-张,不错子,2023年06月25日 17:11
23,欲望粉碎者,这首歌曲是一首非常优秀的作品，它让我感受到了生命的脆弱和无助，同时也让我感受到了音乐的力量和魅力。如果你喜欢悲伤和深刻的音乐作品，那么这首歌曲一定会让你深深地感动。,2023年06月25日 17:11
24,欲望粉碎者,张靓颖和赵磊的演唱非常出色，他们的声音充满了感情和力量让我不由自主地被吸引。他们的演唱技巧非常高超，能够将歌曲中的情感完美地表达出来。特别是在Live版中，他们的演唱更加真实和动人，让我感受到了歌曲中更加深刻的情感。,2023年06月25日 17:10
25,欲望粉碎者,这是一首非常震撼人心的歌曲，这首歌曲的主题是关于一个孤独的鲸鱼，它在海洋中游荡寻找着自己的归属感。歌曲的旋律非常动人，充满了悲伤和孤独的情感，让我不禁感叹生命的脆弱和无助。,2023年06月25日 17:03
26,星星我偷偷藏起来了,"你听过最孤独的话是什么？
同学，作业就剩你没交了。",2023年06月25日 17:00
27,HGRJHS,“水产女歌手”张靓颖真的好会唱 期待姐姐和赵磊带来更多的合作舞台💙,2023年06月25日 16:30
28,嘉平十八,两个天赐的声音的合作必出精品，太好听了！,2023年06月25日 16:26
29,云村村民167348632189766,是什么原因呢，单身失恋听靓颖的歌会哭，成家生子日子不错听她的歌还是会哭,2023年06月25日 15:54
30,第七位同学,能不能把所有的好歌 都从张靓颖嘴里过一遍啊,2023年06月25日 15:41
31,顺其自然Restart,前排前排，希望你能有机会能看到我,2023年06月25日 15:36
32,人轴,喜欢这版的和声,2023年06月25日 15:22
33,人轴,特别可以,2023年06月25日 15:21
34,心愿女孩-,本来对张靓颖无感的，听了天赐这首被迷上了，和赵磊两个人的配合完美无缝，天作之合,2023年06月25日 15:12
35,手排琴结果Screamo,[多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻],2023年06月25日 15:09
36,世风长冷,珍姐音色无敌,2023年06月25日 14:54
37,转角的稻草人,好好听！,2023年06月25日 14:47
38,手排琴结果Screamo,,2023年06月25日 14:40
39,调皮的小咪,只能说这首歌掀起了心底的波澜，难以平静的孤独涌入思绪,2023年06月25日 14:26
40,不吃鱼的花椒,听了一遍又一遍，赵磊跟张靓颖合作这一首真的好听,2023年06月25日 14:24
41,萧天元,张靓颖的声音拯救了这首歌。感觉周深会比赵磊强太多。,2023年06月25日 14:23
42,深圳成成,张海豚化身张鲸鱼🐳,2023年06月25日 14:22
