_id,name,comment,time
1,永远都是皇家小毛线QAQ,文明程度有待降低（不,2023年5月24日 20:17
2,惰性的人類,哈哈哈哈哈哈这歌写我心上了，学校附近老有精神小伙机车少年摁着那b喇叭，响彻云霄的动静我躺在三六的床板上都能听见，还有隔着路传话的，像牛郎织女被王母娘娘划开银河阻碍这俩鸳鸯相聚一样，但他们不是鸳鸯，是纯鲨bee啊哈哈哈哈哈哈哈哈，天天半夜三更鸣笛哈哈哈哈，昨晚睡着一半被鸣笛声吓得差点被,2023年5月31日 23:03
3,Mmmmmmoke,p主发挥依旧稳定！太感同身受了（悲,2023年5月23日 21:52
4,Yozzzzy-_-,“过不了审核的粗口和脏话”和“洛天依你大半夜发什么疯呢？”差点笑死我⊙▽⊙,2023年6月10日 20:39
5,o-o-w,这首歌好奇怪，像告白，又像告别,2023年6月3日 21:11
6,wyyyyyll,城市里养鸡养狗，我这小区说不上高档但也不算烂，那个破鸡他妈半夜11点叫半个小时稳定发挥，狗没有固定时间但早晚都叫，等我买个蓝牙音箱的就把这首歌循环播放音响扔他们院儿里，还有那个装修的，我中午刚想睡个午觉就听见特大动静还以为是楼上传来的，结果他妈是楼下在论大锤锯铁棍，还有他们家小孩儿,2023年5月24日 12:11
7,你白颜料脏了,出一个大学生寝室版，求你我要放给室友听,2023年6月18日 14:29
8,元明木其,更适合中国宝宝的虚拟偶像,2023年6月20日 22:01
9,苏额hw,"《装修声》《狗叫》
从侧面反上出来p主长期处于这种环境，并且写下该歌，表达了p主对装修声以及狗叫声的憎恨甚至是厌恶",2023年6月20日 00:34
10,我叫僵尸是只七七,逐渐理解洛天依,2023年6月18日 01:02
11,Iove茹,写这个歌的 你精神状态还好吗？,2023年6月12日 18:40
12,苏辞月甜鸭,洛天依，你大半夜发什么疯呢？,2023年6月3日 22:00
13,宇智波夜迪,鄙视洛天依，理解洛天依，成为洛天依,2023年6月22日 16:34
14,我等你回来柚子,被低估的神曲看来素质有待降低（郎中音）,2023年5月29日 22:40
15,倾落伽蓝_o,可能是我太性感了 听到这首歌有点想哭,2023年6月18日 13:20
16,糖水金鱼,真的吗,2023年06月25日 20:22
