_id,name,comment,time
1,阿杰进化论,仔细听，觉得这是写给同性恋的歌,2015年4月5日
2,Fairywei,副歌部分一下就能听出张的唱功远远强过范,2016年9月13日
3,帝吧大诗人,虚伪的范玮琪有千百种笑,2022年8月14日
4,y菇涼s,真是服了，这首歌的mv就是百合啊，还用觉得吗？哎服了服了。,2022年4月13日
5,羊咩咩喂,我今天才知道这是写给同性的歌。我只能想到她。,2015年3月12日
6,樱木压神祗,我感觉这歌唱的就是张韶涵和范玮琪俩人的关系，当年有多铁现在多坏,2022年10月2日
7,BORNSICK,我腼腆，见陌生人不知道要说什么，不会处理那些人情世故，我知道这样不好，我也在努力改。可是，遇见了爱的人，我真的就有很多勇气，主动的屁颠屁颠的。因为我心里一直有一个信念，人活几十年，很短，我不想自己后悔。从初中到现在，我都没让自己后悔。可是有些事，真的很遗憾，不是我一个人能左右的。,2014年12月24日
8,亖浪,虽然这俩人已经掰了 但是我还是很喜欢这首歌 第一次听是在好几年前的下午 想一阵清风吹进心里 但是并不知道名字 再次遇见是在我喜欢的一个深夜电台里 同样的时段再听见这首歌 很感慨,2015年9月15日
9,需要多咀嚼,无论喜欢同性还是异性 喜欢人的心情都是一样的🥰🥰🥰,2022年8月16日
10,帐号已注销,范玮琪与张韶涵合唱这首两个女生对唱的情歌《如果的事》，歌词中讲述为爱奋不顾身的勇敢，获得女同性恋者的高度认同，这是一份描述远距离的爱情，一段还没开始的恋情，女孩对被动的男孩说，如果你下定决心跟其在一起，她也愿意为了爱而奋不顾身。这首歌，曲，词都是顶级的，只是范玮琪背后插刀，直接毁,2022年4月6日
11,失衡的称子,居然是唱恶作剧之吻的那个王蓝茵写的,2022年8月28日
12,朝月-,张韶涵是唯一一个我觉得好像唱什么歌都不会让人觉得费劲或者累。总之就是信手拈来就好听。,2018年1月9日
13,里克马,以后这首歌就正式成为虚假姐妹歌,2018年3月2日
14,KathM,百合之歌,2015年1月31日
