_id,name,comment,time
1,悶餅MOONBAND,靚項,2023年06月25日 20:43
2,悶餅MOONBAND,南京無，北京就有,2023年06月25日 20:43
3,悶餅MOONBAND,两个都不在,2023年06月25日 20:42
4,--Andrea--,第一眼见佳薇哥哥,2023年06月25日 20:45
5,从前181007,我怎么有这么多问题要问,2023年06月25日 20:45
6,从前181007,闷饼不在演出的时候都在忙什么丫,2023年06月25日 20:45
7,--Andrea--,真的在练kpop ？啥时候跳跳女团舞啊，九日跟佳薇可不可以一起跳trouble maker,2023年06月25日 20:45
8,从前181007,签售,2023年06月25日 20:44
9,软桃要加盐,我猜正在回复的 是春风,2023年06月25日 20:44
10,从前181007,下次来青岛能不能搞个签收哇,2023年06月25日 20:44
11,悶餅MOONBAND,靚項,2023年06月25日 20:43
12,从前181007,九日身上的纹身有什么讲究吗,2023年06月25日 20:43
13,从前181007,所以九日是跳高队的吗,2023年06月25日 20:43
14,悶餅MOONBAND,南京無，北京就有,2023年06月25日 20:43
15,软桃要加盐,九日去拉了吗,2023年06月25日 20:43
16,W王白马,你骗人！,2023年06月25日 20:42
17,软桃要加盐,晚上项目,2023年06月25日 20:42
18,从前181007,下一张专辑有什么主题吗,2023年06月25日 20:42
19,春月宴會,什么时候来南京啊啊啊啊啊啊,2023年06月25日 20:42
20,jmxhlmh,印象最深的是你们给耳机打广告那期视频哈哈，开头笑死,2023年06月25日 20:42
21,悶餅MOONBAND,两个都不在,2023年06月25日 20:42
22,super-ckkk,甜妹佳虹不考虑一下吗？,2023年06月25日 20:42
23,W王白马,九日你先回避一下，麻烦让佳薇出来回条评论好不好🤤🤤,2023年06月25日 20:41
24,W王白马,这条绝对不是九日回的，直觉告诉我是佳薇回的🤤🤤🤤,2023年06月25日 20:41
25,悶餅MOONBAND,E签宝,2023年06月25日 20:41
26,Garry--,今晚项目什么,2023年06月25日 20:41
27,悶餅MOONBAND,九日在拉,2023年06月25日 20:41
28,小井绵云,有无电子签名[多多可怜],2023年06月25日 20:40
29,悶餅MOONBAND,你問問陳報,2023年06月25日 20:40
30,从前181007,这温柔的语气 想必是已婚的阿键回的评论吧,2023年06月25日 20:40
31,悶餅MOONBAND,不要啊,2023年06月25日 20:40
32,Garry--,今天拉了没,2023年06月25日 20:40
33,从前181007,爱了,2023年06月25日 20:40
34,sspggm_,新歌为什么叫晚项[西西疑问],2023年06月25日 20:40
35,悶餅MOONBAND,準備啦！,2023年06月25日 20:40
36,super-ckkk,什么时候能和右侧合作一首？杰哥就要,2023年06月25日 20:40
37,从前181007,啥时候更新vlog,2023年06月25日 20:39
38,从前181007,啥时候出新专,2023年06月25日 20:39
39,从前181007,啥时候发新歌,2023年06月25日 20:39
40,白色出口,好离谱,2023年06月25日 20:39
41,挡雨-,快说 什么时候肇庆演出！,2023年06月25日 20:39
42,从前181007,支持!,2023年06月25日 20:39
43,从前181007,台湾乐队团体？,2023年06月25日 20:39
44,从前181007,谢谢老公回我 我哭了,2023年06月25日 20:38
45,--Andrea--,好！！！那跟你继续过下去（bushi,2023年06月25日 20:37
46,悶餅MOONBAND,準時！,2023年06月25日 20:37
47,jmxhlmh,哇，被回复了！不过能截图吗希望下一次能去你们上海的巡演，最喜欢法兰西斯宾馆这首歌了，一直听不腻,2023年06月25日 20:37
48,悶餅MOONBAND,台灣🍙？,2023年06月25日 20:37
49,从前181007,所以九点准时下班？,2023年06月25日 20:37
50,悶餅MOONBAND,早睡早起，做翻自己，晚安,2023年06月25日 20:36
51,白色出口,哈哈哈好的 我本来念mēn，这就改,2023年06月25日 20:35
52,软桃要加盐,可以提前道声 晚安嘛？晚安！,2023年06月25日 20:35
53,悶餅MOONBAND,我們還沒下班,2023年06月25日 20:34
