_id,name,comment,time
1,枪决心动,没有结局的故事太多 你要习惯相遇与离别,2019年6月1日
2,ERER-x,"“努力这件事情
真的不是嘴上说说而已的
你努没努力
笔会知道
书本会知道
课桌会知道
窗边的树会知道
回家的路会知道夜晚的风会知道
最重要的是
你的心一定清楚明白的知道 加油高三学生党 愿你历经千帆，归来仍是少年”",2019年6月1日
3,塔姆ye,高考考生请注意了:准考证、2b铅笔、橡皮、直尺、三角板、圆规、0.5中性笔、垫板、矿泉水、自信还有微笑，最后祝你们高考顺利 ，六月份拿到自己满意的录取通知书，九月份去自己想去的大学,2019年6月2日
4,PIKA_Starry,"我没有遗憾
我也不是不想回答
那年盛夏 你是我最甜的牵挂
如果注定我和你的关系无法发芽
那就让它藏在记忆里吧
没有我 你也会幸福的吧",2019年6月1日
5,摸鱼小鱼干-,去年忽而今夏 今年耿耿余淮 又一年盛夏 你还想长大吗？,2019年6月1日
6,Kudokushi,会偶尔想我吗 你为什么不说话,2019年6月4日
7,沐子绫,我真的好喜欢你，高中三年，所有的邂逅都是故意的，所有的努力都是为了变优秀让你看见，大学一年，我们各奔东西，我依然很想你，我们不是洛枳和盛淮南，我喜欢你，谁都不知道，原谅我只敢偷偷发着评论诉说我的心事，但是我真的好不甘心，好不甘心，真的真的很想你...,2019年6月1日
8,不想哄你开心,半夜睡不着的时候我总在想，你到底是怎么能这么快习惯没有我的。,2019年6月3日
9,Gp_orb,我们在年少时并不知道 有些乐章一旦开始 唱的就是曲终人散,2019年6月20日
10,可爱不是长久之计_h,"「失去一个很珍惜的人是怎样的体验?」
姜思达说过",2019年6月3日
11,天天开心天天开心咯,不出意外的话 我们这辈子都不会再见面了,2019年6月12日
12,跟你说话还不如去拉屎,你来了 才能把压榨的阴霾照亮,2019年6月2日
13,zr02_23,在那个最美好的夏天耿耿遇到了余淮 还好最后对的人总是会在一起 就像那句话说的那样 我喜欢夏天 我也喜欢你,2019年6月7日
14,然330CX,"其实你会发现
高年级的学姐学长一个比一个温柔
反倒是低年级的学弟学妹一个比一个社会",2020年7月12日
15,Ypaxl_bmd9,好emo 不知道该想哪个前男友,2022年6月19日
16,月亮岛写诗,你能不能看看我啊！,2023年06月25日 22:11
17,爱的定意_,莫名其妙的眼泪你说我该怎么释怀.,2023年06月25日 20:27
18,puppy_zy,多希望散伙的是这场盛夏 而不是我们,2023年06月25日 19:58
19,捉刀客_1Rga,风早吹过我们这一页了该翻篇了,2023年06月25日 19:53
20,竝Zz,能怎么办呢 我总是很冲动去删除所有联系方式+拉黑 还爱说反话 你也总是顺了我的意 放走我很多次 你说过的话没办到 我也太认真相信了你的话 我也说过在我心里你是最好最好，我们也总是分分合合又分分这样重复来来回回这么多次 这样持续下去就好像一次又一次的打消了我想跟你在一起的这个念头了,2023年06月25日 19:50
21,最喜欢沈梦瑶M814,可能是做好了准备才提分手,2023年06月25日 19:42
22,糕冷小丞,听到一首好歌，勾起一段珍藏，汪苏泷一定会越来越好,2023年06月25日 19:08
23,糕冷小丞,有音乐的地方，生活就不会荒芜，汪苏泷一定会越来越好的,2023年06月25日 19:08
24,概率论--,还能回到过去吗。,2023年06月25日 18:59
25,小肥狼大灰羊,抄袭 两个人不等于我们吧 中间有一段一模一样挖槽,2023年06月25日 17:58
26,妮妮_QT4Z,cpdd,2023年06月25日 17:37
27,暗情恋,明天的明天 我也会依旧喜欢你ʚ• ֊ •ɞ,2023年06月25日 17:35
28,乃各_,总以为自己想开了 但自己一个人静下来的时候 就好难过,2023年06月25日 17:22
29,螃海侠,日渐清醒 得失随意,2023年06月25日 16:44
30,zyywsl,高考出分 我真的有好多好多的遗憾啊汪汪,2023年06月25日 15:37
31,gyojb,初中毕业去看的 大一在一起咯 现在分了257天了 真快啊l 你说我们为什么要在一起 保留初中的美好记忆不好吗,2023年06月25日 15:09
32,kiheee,你会把我们的故事说给他听 让他成为下一个我,2023年06月25日 14:24
33,旲孖,你说永远在一起 最后又说对不起,2023年06月25日 13:36
34,婑葸欢伱,你的世界永远只有恋爱 和数也数不清的旧情人,2023年06月25日 13:31
35,婑葸欢伱,你永远耀眼 在哪儿都发着光 可我不一样 是我不够好,2023年06月25日 13:30
