_id,name,comment,time
1,CJ周密,《写一首歌》这首歌我非常喜欢！愿未来的舞台能和大家一起合唱！❤️,2023年4月21日 00:13
2,桃靘,因为没有这样的爱情所以羡慕，周周要好好在一起[蛋仔大哭],2023年4月21日 00:08
3,桃七八与江九十,真的超级喜欢周密！4首歌循环了3000遍啦！歌曲返璞归真式地深入我心.赤诚勇敢的生命力是感情里最宝贵的品质，你我都知道，年少的感情是最纯净也是最热烈的:有人怀抱遗憾、有人鲽离鹣背、有人缱绻羡爱.岁月的驰去，我们对时间的感知会越来越快，但不该丧失真诚和感动的能力,2023年4月21日 00:31
4,云村村民168049387958213,她说:如果我30岁没找到另一半，那我就一个人过了。”还好在她26岁的年纪遇见了23岁的他，他给了她坚定的偏爱，她也走进了他的内心世界，他们双向奔赴,2023年4月21日 14:26
5,珣奕,句句不提芯竹，句句都写芯竹，周密你小子老大不小了，快结婚叭,2023年4月21日 06:39
6,网红你瘦姐,我可是跟我对象赌了五万 赌你俩能结婚,2023年4月21日 00:02
7,眠梦大王,果然恋爱了的男人出歌仿佛开外挂，永远磕双周的爱情故事[多多大哭],2023年4月21日 20:14
8,柯达涵涵,不是，哥，名字真叫《写一首歌》啊,2023年5月14日 12:09
9,Secret尹小,那我能用你的16万话筒🎙️唱吗哈哈哈哈哈哈哈,2023年4月21日 00:15
10,海边的秋千_,自从和小仙恋爱后，周密出的歌仿佛开了外挂，都好好听,2023年4月21日 16:45
11,_妤琪_,喜欢周密的人再坏也怪不到哪里去 这就是我的善恶观 周门🚪,2023年4月21日 08:10
12,沉落ani,没看歌词我竟然以为唱的韩语[头秃],2023年6月23日 10:20
13,薔薇華雲,这就是爱情最好的样子嘛，我们相爱，也自爱。写一首歌表达爱意，可密哥也写太多首了吧，满满爱意。是不是结婚的时候就直接放自己的歌啦～密哥，到时候可不可以给我发个请帖呀？,2023年4月22日 17:51
14,坐井说天阔1806,这自从谈了恋爱灵感嘎嘎猛,2023年4月25日 23:05
15,Hieee_Ldwj,一定要再写很多很多歌，我到老也要听你唱歌，密哥,2023年4月24日 23:25
