_id,name,comment,time
1,吃定彩虹biu-,我要走的路有很多条，路上遇到的人很多，烦恼也不少，但无论是哪一条路，其终点都是为了和你遇见。也许这就是人们所说的缘分吧！ -----爱是救赎，你是解药,2021年12月5日
2,山间蓼蓝,"“程恪，救救我。”
“程恪，我很喜欢你。”
“我很想他，”江予夺轻声说，“特别特别想他。” 江予夺咬了咬嘴唇，这话要不赶着兴奋劲儿还在，他实在是不好意思说出口。
“我爱你。”
程恪愣住了，过了好半天才轻轻地也说了一句",2021年11月17日
3,马可波罗堡-,你是我的失眠特效药，是光，是治愈我的阿司匹林....,2022年1月2日
4,AiiHaibara,只有看了原著才懂那句“让我为你画一幅画 用我全部生命做成沙”,2021年12月5日
5,帐号已注销,我们会在一起的 我有直觉,2021年11月24日
6,Zy7zx,本歌曲为晋江文学城巫哲作品《解药》官方主题曲不是你怀念前任的emo歌,2022年1月2日
7,关天天Guantiantian,与你-《予你》 怎么解？对症就是药。,2021年12月31日
8,melody81_mm0h,这个解药是巫哲的那个吗,2021年11月23日
9,因为违规冻结一月,江予夺抬起头看着他,2021年12月6日
10,MDC-范思哲,“在你之前，我没有一件像样的心事。”,2021年11月17日
11,彭野的野,"“我是个疯子。”
“你不是，不是，”“你是江予夺，你是三哥，你是我男朋友，别的都无所谓。”
“救我。”
“好。”",2021年11月26日
12,望舒-h,队长有点东西啊，一年爆两首,2021年12月6日
13,万呜-万鸣,希望各位在享受这首歌的同时别忘了这首歌是巫哲《解药》的小说主题曲，小说很好看,2021年11月23日
14,独角兽小狗_,“你是江予夺，你是三哥，你是我男朋友，别的都无所谓。”,2021年11月17日
15,沈青奈,特别疑惑这不是解药的主题曲，怎么扒拉了半天还看不见我家三哥和积家的爱情……流泪了,2021年11月21日
16,yyy9t,悲伤的时候听到了很难不想起前任，搞不懂这都不行,2023年06月25日 21:53
17,第十八年秋_-,做自己的治愈者，和快乐握手言和。一如既往，无边热爱，来日方长。,2023年06月25日 20:52
18,别拿你的爱钱在予你下面发表yi言,哒姐，我骂人不需要理由,2023年06月25日 20:52
19,_12-15,滚,2023年06月25日 20:52
20,别拿你的爱钱在予你下面发表yi言,哒姐，这是解药的歌，歌词也是解药的,2023年06月25日 20:51
21,7_好时光都要给宝贝,保佑 张嘉慧 申岚玉 高冰岩 魏凡惠 王紫玉 袁紫棋 张伟杰 徐励行 赵浩琪 李莫离 张文源 孙耀阳 还有我 地生会考必胜！,2023年06月25日 20:50
22,小淇想早睡,中考加油,2023年06月25日 20:48
23,别拿你的爱钱在予你下面发表yi言,人家怎么骂你了？你素质呢？,2023年06月25日 20:48
24,别拿你的爱钱在予你下面发表yi言,乐子，没看见这是解药的歌吗，你可以说歌手唱的好，也可以赞颂他们的爱情，但别把那可悲的爱情搬来,2023年06月25日 20:45
25,阿辰LCT,保持理解尊重的心态，但不支持也不提倡,2023年06月25日 20:42
26,要么甩我订阅记录要么闭嘴,保佑我吧，保佑我中考顺利上离家比较近的重高，保佑我吧，一次元的小情侣，我要顺利，你们要平安！！要自由无畏,2023年06月25日 20:41
27,沙雕小徐,今天去找我的解药啦,2023年06月25日 20:41
28,本少不动感情,只有你是我的解药,2023年06月25日 20:41
29,论平菇的一百种吃法,哈哈哈,2023年06月25日 20:41
30,别拿你的爱钱在予你下面发表yi言,那为什么就要在这个歌下面评论呢，两者有什么关系吗,2023年06月25日 20:41
31,无蛋烤冷面,有好多题型都没见过题中也有好多坑 多复习基础有些不经常考的也一定要看 放平心态中考就是考心态的 无论结果如何都不要影响了心态 相信自己一定可以的 加油加油！高中不是唯一的出路但高中是最好的出路 希望你不要因为考试中的一点错误放弃 什么事都是有可能的 掌握好基础看清题 放轻松 一定可以的！,2023年06月25日 20:40
32,Kspecialz,当八字有了一撇,2023年06月25日 20:39
33,阿辰LCT,并没有,2023年06月25日 20:39
34,论平菇的一百种吃法,对啊，为什么会有那么多条条框框呢，这样听歌感觉好累啊，发表自己的言论不去否定别人的言论好了，都是来听歌也都很喜欢这首歌,2023年06月25日 20:39
35,Kspecialz,消失的下雨天 我好想再淋一遍！,2023年06月25日 20:39
36,KimCassie6,反正都得分,2023年06月25日 20:38
37,要么甩我订阅记录要么闭嘴,不是呀，毕竟同一首音乐每个人听到的感觉都不一定一样呀,2023年06月25日 20:38
38,要么甩我订阅记录要么闭嘴,可以听呀！！,2023年06月25日 20:34
39,要么甩我订阅记录要么闭嘴,可以听呀！！,2023年06月25日 20:34
40,7isik,1.晒到的阳光 分你一半 2.爱是孤独的三万英尺 3.回不去的 我称之为永远 4.不回头看 也不批判当时的自己 5.什么样的人才会花时间来了解自己 6.我以为一个瞬间就好了 可人都是贪心的 7.忙忙碌碌 没有人不累 只是宣泄方式不同 比如懒得说,2023年06月25日 20:34
41,要么甩我订阅记录要么闭嘴,你家真的没有主题曲吗？？？？,2023年06月25日 20:33
42,疯狂呗,"把左手 把右手
大拇指 往这划 大拇指
放这里 放这里",2023年06月25日 20:33
43,杰TWT,我的眼睛为你下着雨 心里为你打着伞.,2023年06月25日 20:32
44,記住如_R,无解的题 态度就是答案.,2023年06月25日 20:31
45,要么甩我订阅记录要么闭嘴,？你家没有主题曲吗？？？,2023年06月25日 20:31
46,梨涡rio,走神回到放风那天,2023年06月25日 20:27
47,二狗蛋77,让我想到了 乔丹·普尔,2023年06月25日 20:27
48,悄漫雾_914,不记得 只记得刚吃烟的时候差点呛死,2023年06月25日 20:27
49,逆旅家,漂亮小可爱废物小精灵/plxkafwxjl,2023年06月25日 20:25
50,悄漫雾_914,我吸烟的道理很简单,2023年06月25日 20:25
51,中考加油Yaaa,祝自己中考加油喽✌,2023年06月25日 20:25
52,悄漫雾_914,以前看到烟就很反感现在却成了我手里长拿的东西,2023年06月25日 20:23
53,周八就不睡觉,“没关系 我想通了 你喜欢和不喜欢 爱和不爱 在和不在 都不重要了 很高兴认识你 也很难过遇见你 就这样吧 像现在这样不吵不闹 安安静静的在无交集也挺好 就让所有事情都结束在这个夏天 我的意思是我们没有错过是结束了”,2023年06月25日 20:23
54,荻原沙优_htcI,就用怎么了碍你什么事了你家的吗一本破小说至于吗素质呢你算什么你家开的笑死真网络少女,2023年06月25日 20:22
55,南瓜配不上冬瓜,如果解药丢了 那就再买,2023年06月25日 20:20
56,屿淤樺,某些人别来这理发店,2023年06月25日 20:19
57,很不想emo-,你表面上看起来喜欢我 但你的心里 却很讨厌我 但你的行为 总让我产生错觉 总让我觉得 你是喜欢我的 好吧 原来这一切 都是我自作多情罢了.,2023年06月25日 20:19
58,北礼川_,不要这首歌用来emo了纪念的前男友前女友，小心变同7哦,2023年06月25日 20:19
59,WuYiHeng_,可是书粉态度很不好啊 可以解释的事情为什么要直接骂同妻同夫,2023年06月25日 20:17
60,小妮子_ZNvj,真心找个男朋友一起听歌dd,2023年06月25日 20:16
61,乔治真的不姓乔,我这话告诉我以前走错路的自己罢了 你不用到我这评论我的对错,2023年06月25日 20:15
62,别拿你的爱钱在予你下面发表yi言,不是哦,2023年06月25日 20:15
63,祝你每日快乐,没看过《解药》不能听这首歌吗[多多大哭],2023年06月25日 20:15
64,小卿的事你少管,笑死我了 点了,2023年06月25日 20:14
65,别拿你的爱钱在予你下面发表yi言,就比如说你在这里评论就是错的,2023年06月25日 20:14
66,别拿你的爱钱在予你下面发表yi言,你的爱情很可悲，但你的脑子更值得让我同情,2023年06月25日 20:13
67,常青树_07-12,江予夺 程恪,2023年06月25日 20:13
68,不知道_l0BI,刚刚,2023年06月25日 20:13
69,随缘小涛_xnAQ,那些时过境迁的青春，会在时光中慢慢的发酵，最后散发出醉人的芬香，一直缠绕在我们的心中，驱走阴霾，留下一方净土。,2023年06月25日 20:13
70,祝你每日快乐,支持,2023年06月25日 20:12
71,别拿你的爱钱在予你下面发表yi言,第一，这是小说主题曲，第二这写的是救赎，所以不要随便从榜上选首歌来撒尿，去赞颂自己那可悲的爱情，没有人会在意你那些所谓的遗憾，你们的爱情让人厌恶,2023年06月25日 20:12
72,diffka,魔怔,2023年06月25日 20:12
73,杰TWT,我的眼睛为你下着雨 心里为你打着伞,2023年06月25日 20:12
74,随缘小涛_xnAQ,青春就如一场大雨，即使感冒了还想再淋一回。总以为毕业还遥遥无期，转眼就各奔东西。,2023年06月25日 20:12
75,diffka,魔怔,2023年06月25日 20:11
76,随缘小涛_xnAQ,从今天起，全力以赴吧!不负青春，不负自己!,2023年06月25日 20:11
77,乔治真的不姓乔,人不可能每一步路都走对,2023年06月25日 20:10
78,随缘小涛_xnAQ,青春是一朵永不凋零的花，开在心灵最深处。需要用快乐去浇灌，用热情去培育，用真诚去修饰，用幸福去享受。,2023年06月25日 20:10
79,-无圆不是无缘,消失的下雨天 我好想再淋一遍,2023年06月25日 20:10
80,此账号已注销_l_,那天我一声不吭的把你删了你可能只觉得我很狠心可是你有没有想过那一刻我的心也在滴血,2023年06月25日 20:09
81,杰TWT,我的眼睛为你下雨 心却为你打着伞,2023年06月25日 20:09
82,别拿你的爱钱在予你下面发表yi言,不要随便找歌来赞颂你那可悲的爱情,2023年06月25日 20:09
83,随缘小涛_xnAQ,青春，是人生红绿灯的十字路口；青春，是奔向事业的起点；青春，是人生中最美好的季节。,2023年06月25日 20:09
84,是网愈云不是网抑云啊啊啊,尊重应该留给需要的人，歧视txl的人本就不需要被尊重，因为他们自己也没学会尊重别人,2023年06月25日 20:08
85,别拿你的爱钱在予你下面发表yi言,别随便在榜上找首歌来撒尿,2023年06月25日 20:07
86,别拿你的爱钱在予你下面发表yi言,评论区某些在说自己前任,2023年06月25日 20:07
87,见潮起,某些明明是自己魔怔还说别人魔怔的，逮着个歌就伤感就ky，什么成分我不说,2023年06月25日 20:06
88,随缘小涛_xnAQ,青春肆意飞扬，热爱经久不息。,2023年06月25日 20:06
89,荷花9_,he,2023年06月25日 20:05
90,黎吧啦-LMH,好听，就是旋律有点想哪里都是你,2023年06月25日 20:05
91,wan璇,巷子里的猫很自由却没有归宿，人生这道题怎么选都有遗憾。,2023年06月25日 20:04
92,见潮起,我说版权了吗？原来你还知道有版权啊，我们在主题曲下面提小说有什么问题吗还要被你们说魔怔？有本事你买呗，看谁还会说你们,2023年06月25日 20:03
93,-困困小狗z,心绪全在你身上,2023年06月25日 20:02
94,-困困小狗z,忘不掉你,2023年06月25日 20:02
95,见你的第一面1_,我就是个失败品 是吗,2023年06月25日 20:01
96,随缘小涛_xnAQ,青春肆意飞扬，热爱经久不息。,2023年06月25日 20:01
97,小漫o_,你说她吗 是破碎的 是受了委屈也不敢吭声的 在朋友面前疯疯癫癫 在外人面前腼腆社恐 她泪点很低 她也会开导别人 但她总是一个人难过 她经常容貌焦虑 朋友夸她 她总认为 因为她们只是好朋友 对好朋友的安慰 她是谁 她是我自己.,2023年06月25日 20:01
98,戴拿_LLCq,"喜欢的歌，静静地听
暗恋的人，偷偷的看",2023年06月25日 19:58
99,悲伤玉米粒o,马上就中考了 烦死了我总是会头疼 因为我紧张 我怕考不好 对不起每天的11点睡6点起 但我终究没学多少 总是在偷时间玩手机消逝它 从我无从下笔的作业和我刚写完就拿起的手机 我就知道我注定没有结果,2023年06月25日 19:57
100,戴拿_LLCq,"喜欢的歌，静静地听
暗恋的人，偷偷的看",2023年06月25日 19:55
