_id,name,comment,time
1,余佳运,这是我去年看完《少年的你》后写下的歌。我也想像他那样守护那个我一直想守护的女孩。,2020年6月13日
2,Tsuiyuchinggg,两年前我第一次在学校转专业 因为我听到了 我想 她成为我人生第一部 改编的作品 那年的冬天 被学习的压力和编曲的压力 我是听着九月底城下来的 幸运的是 去年我听到了唱情歌 后来我写了 “在我身后” 也是 因为少年的你 当时的专辑描述是 你往前走 我就在你身后 老余没有你 真的没有今天的我,2020年6月13日
3,ktio怡,《哪里都是你》《如果呢》《触碰不到的你》,2021年10月1日
4,想沙人,陆景和，我的思念好大声你听到了吗,2022年8月30日
5,不能在睡过头啦,原来谈恋爱不会影响情绪 暗恋才会,2020年11月14日
6,太笨吗,我愿意用我五年单身 换在坐各位找到真爱,2021年8月27日
7,上九天揽月1901,单数表白暗恋的女孩，双数删王者（别乱点）,2021年7月2日
8,帐号已注销,今年我16了 被查出一种病 一种不能抽烟喝酒的病 好像还有点严重 奶奶盯着那张报告单看了半天 看完之后我看到奶奶的眼眶里全是泪。我一定不会死的对吧！我想活到25岁 然后娶了宋以然 我的爸爸死了 妈妈因为爸爸死了坚持不下去也自杀了 从小就是奶奶带着我 宋以然是我从12岁就喜欢的女孩 我不会死吧,2022年1月22日
9,团子1101,宝宝，爸爸把余佳运哥哥这首歌送给还没有出生的你，你现在还在妈妈肚子里，我们会护着触碰不到的我最最最爱的你。希望余佳运哥哥甜甜的情歌可以温暖到你。将来如果你是男孩就给你心爱的女孩唱甜甜的情歌，如果你是女孩，爸爸就给你和妈妈唱甜甜的情歌。那，五个月之后见啦～温暖善良的你,2020年6月12日
10,未知名X先生,曾经你是我人生中最重要的主角，我很努力的想得到你的认可，可对你而言我只是你故事中的一晃而过得路人甲。现在我终于明白了真正属于我的，就永远不会错过。,2020年6月16日
11,wtfook,女孩子会喜欢一个长的不好看但是爱她的人吗,2020年11月13日
12,yesinuo,被爱的人好像总是很忙,2020年10月28日
13,s6erp,一定要漂亮吗 一定要聪明吗 一定要所有人都喜欢吗,2021年2月24日
14,寂静海-m,“你不觉得正值青春的少女追闪闪发光的少年是一件很酷的事情吗”,2020年8月24日
15,yryk_,亲手删了喜欢的人的站过来吧,2022年2月10日
16,时光不矜持_msxL,李紫云我真的好想你,2023年06月25日 20:43
17,小妮子_ZNvj,[多多难过][多多难过][多多难过][多多难过][多多难过][多多难过][多多难过][多多难过][多多难过][多多难过]真心找个男朋友一起听歌dd,2023年06月25日 20:40
18,被理科绊倒了,左然你在吗？可以迈出一步之遥了吗？,2023年06月25日 20:40
